Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature1,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Engine_coolant_temperature2,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Time(s),Class,PathOrder
358.4,0,7.1,0.8,2,0,14.5,2,0,0,0,3.9,1119,16.8,14.8,17.9,14.3,84,0,16.8,28.6,2.3,62.9,17.9,230,1,15,508,0,3040,0,1,1119.5,3,92,18.4,18,18,18.3,1120.5,1,0,5,17,-0.2,1,1.1,-2,0.1,24,-3.8,2554,D,2,
2060.8,15.6,17.9,3.9,62,0,23.1,0,0,0,0,2.3,2898,30.5,16,26.2,24.8,84,0,33.6,47.5,3.1,80.1,66,230,1,15,508,0,3040,0,1,2799.3,2,79,32.8,31.8,31.9,32.5,2794.3,1,0,5,31,0.6,1,1,0.5,0,0,1.2,1227,F,1,
345.6,0,6.6,0.8,0,0,14.5,6,0,0,0,3.1,861,16.4,13.7,5.1,-0.4,84,0,16.4,36.9,2,57.4,5.2,230,1,15,508,0,3040,0,1,822,3,92,13.6,12.1,12.1,13.5,822.5,1,0,5,13,-0.2,2,1.2,0,-0.6,0,4.8,823,D,2,
998.4,5.9,9.9,-2.3,54,0,17.6,3,0,0,0,3.1,1679,30.1,13.7,-0.1,19.5,85,0,30.1,43.9,2,73.4,-0.3,230,1,15,508,0,3040,0,1,1608,3,89,26.8,25.7,26,26.6,1609.3,1,0,5,25,0.4,1,1,0.5,-0.1,20,0.8,88,J,1,
1280,10.2,12.7,0.8,66,0,20,255,0,0,0,1.6,1852,35.9,13.3,-0.5,15.4,87,0,35.5,55.3,2.3,75.8,-0.7,230,1,15,508,0,3040,0,1,1646.8,2,88,18.5,17.3,17.5,18.4,1649.8,1,0,5,17,0.8,1,1,0,0,0,0.6,1259,A,1,
588.8,0,9.4,-3.1,17,0,16.5,4,0,0,0,2.3,1850,19.5,14.5,11.4,36.8,84,0,19.5,26.3,2.3,76.2,11.4,230,1,15,508,0,3040,0,1,1849.3,6,93,72.9,71.8,72,72.4,1849.5,0,2,5,69,-0.2,1,1.2,-0.5,-0.4,0,-4.6,1380,G,1,
320,0,7.1,2.3,29,0,14.9,3,0,0,0,6.3,1256,12.1,11.3,13.7,17.3,80,0,12.1,19.2,2.3,70.7,13.7,230,1,15,508,0,3040,0,0,1333.3,2,72,13.8,14.3,14.7,13.4,1333,1,0,5,15,-0.5,1,0.9,0,1.2,36,200.9,62,E,2,
128,0,6.6,4.7,0,0,14.5,0,0,1,0,2.3,1559,1.2,16,-38,-3.8,84,0,1.2,16.9,0,70.3,-38,230,1,15,508,0,3040,0,1,1566.3,4,93,34.3,33.2,33.3,34.1,1566,0,1,5,32,-0.5,1,1.1,0,0,0,-2.5,834,B,2,
1395.2,16.8,15.5,-0.8,69,0,21.2,3,0,0,0,0.8,2126,39.5,11.7,63.2,26.6,93,0,39.5,54.1,2.3,77.3,63.2,230,1,15,508,0,3040,0,1,2124,5,91,64.8,63.7,64,64.4,2124.8,0,2,5,62,0.2,1,1.1,0,0,0,-1.6,1103,G,2,
486.4,0,8,1.6,67,0,15.7,0,0,0,0,3.1,782,26.2,18.8,26.6,-0.4,78,0,26.2,55.7,2,57,25.5,230,1,15,508,0,3040,0,1,445,1,60,2.8,2.1,2.1,2.5,445.3,1,0,5,3,0,1,1.2,0,0,148,393.1,186,B,1,
3840,40.2,100,1.6,99,0,83.9,3,0,0,0,2.3,2960,64.5,15.6,108.3,8.3,83,0,64.5,94.5,3.1,82,108.3,230,1,15,508,0,3040,0,1,2701.5,3,92,44.9,43.5,44,44.4,2705.3,1,0,5,43,1.3,1,0.9,-2,-0.3,4,-8.6,141,J,2,
2380.8,0,57.3,3.1,70,0,52.9,4,0,0,0,2.3,2041,55.1,6.3,109.5,2.6,90,0,55.1,91.4,2.3,76.6,109.5,230,1,15,508,0,3040,0,0,2038.8,4,93,44.5,43.3,43.7,44.1,2040.5,0,2,5,42,0.8,1,1.1,2,-0.2,0,8.4,725,G,1,
281.6,0,5.7,0,49,0,13.7,255,0,0,0,0.8,672,16.8,14.8,4.5,-0.4,86,0,16.8,38.4,2,55.5,4.6,230,1,15,508,0,3040,0,1,628.3,0,55,0,0,0,0,628.8,1,0,6,0,0,2,32.8,0,0.2,0,-7,714,C,1,
345.6,0,7.1,0,57,0,14.5,235,0,0,0,4.7,671,19.9,14.1,13.1,-2.6,87,0,20.3,46.7,2,53.9,13.1,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,12.5,0,0,0,3,2747,H,1,
524.8,0,8,4.7,12,0,15.7,2,0,0,0,3.1,1773,17.2,15.2,4.8,36.4,84,0,17.2,22.7,2,75.4,4.7,230,1,15,508,0,3040,0,1,1747.5,3,89,29,28,28.1,28.8,1748.3,0,2,5,27,-0.2,1,1.1,-5.5,-0.2,0,-2.5,679,D,2,
320,0,7.1,-1.6,41,0,14.5,0,0,0,0,2.3,928,14.1,15.6,-5,-0.4,85,0,14.1,32.5,2.3,58.6,-5.1,230,1,15,508,0,3040,0,1,933,3,88,15.4,14.1,14.1,15.4,933.8,1,0,5,14,-0.2,1,1,-1.5,0,0,-2.1,1859,F,1,
0,0,7.5,0,30,0,15.3,3,0,1,0,2.3,1609,0,13.7,-32.9,-6.8,84,0,0,20.8,0,71.5,-32.9,230,1,15,508,0,3040,0,1,1645.3,5,92,50,49.1,49.2,49.8,1645.3,0,1,5,48,-0.6,2,1.7,-0.5,0.3,4,-1.9,1551,I,2,
1164.8,0,14.6,-0.8,36,0,20.4,0,0,0,0,2.3,1861,36.3,13.7,49.5,27,86,0,36.3,51.4,2,75.8,49.5,230,1,15,508,0,3040,0,1,1691.8,1,86,11.6,10.7,10.9,11.5,1697,1,0,5,11,1,1,1.1,0,0.1,0,-1.6,2790,F,1,
384,0,7.5,-2.3,55,0,15.3,235,0,0,0,3.1,811,19.5,14.5,11.3,-2.3,84,0,19.5,44.3,2,56.6,11.8,230,1,15,508,0,3040,0,1,602.8,1,58,4.3,3.1,3.5,4.1,603.3,1,0,5,4,-0.7,2,7.4,-2,0,0,-1.9,566,H,1,
486.4,0,8.5,-3.1,9,0,16.1,6,0,0,0,3.9,929,26.2,13.3,43.9,7.5,84,0,25.8,49,2,58.6,43.9,230,1,15,508,0,3040,0,1,346.5,1,90,2.1,1.5,1.7,2.1,349,1,0,5,1,0.7,1,1.1,0,-0.1,0,-13.9,471,D,2,
1267.2,15.2,13.2,0.8,60,0,19.6,0,0,0,0,2.3,2007,37.1,8.2,63.4,30.8,87,0,37.1,45.9,2.3,82,63.4,230,1,15,508,0,3040,0,0,2006,5,53,61.1,60,60.1,60.8,2006.5,0,2,5,58,0.1,1,0.9,2.5,0.1,0,1.1,786,E,1,
256,0,5.2,6.3,0,0,13.3,3,0,0,0,6.3,1062,9.8,9.4,-0.9,4.5,88,0,9.8,20,2.3,62.9,-1.6,230,1,15,508,0,3040,0,0,1192.5,3,95,19.8,18.7,18.9,19.6,1193.8,1,0,5,19,-0.6,2,3.2,-1,0.1,0,2.6,1930,B,2,
2112,0,24.4,-2.3,63,0,27.5,2,0,0,0,2.3,2328,50.8,12.9,89.8,13.5,87,0,50.8,74.5,2.3,77,89.5,230,1,15,508,0,3040,0,1,2326.5,5,91,71,69.4,69.9,70.4,2327.5,0,2,5,68,0.3,1,1.2,-3,-0.1,12,-6.3,1427,H,1,
345.6,0,6.6,0,60,0,14.5,0,0,0,0,4.7,668,21.5,15.2,13.2,-1.9,87,0,21.5,48.6,2,54.3,13.3,230,1,15,508,0,3040,0,1,0,1,87,0,0,0,0,0,1,0,5,0,0,2,32.8,0,0.1,0,-5.2,265,B,2,
396.8,0,8,-6.3,50,0,15.3,235,0,0,0,3.9,888,19.9,18.8,2.1,2.6,62,0,19.9,40.4,2,60.9,2.6,230,1,15,508,0,3040,0,1,832,0,40,0,0,0,0,832.5,1,0,0,0,0,2,47.4,0,-0.2,0,41.6,179,H,1,
256,0,6.1,-2.3,48,0,14.1,3,0,0,0,3.9,668,16,14.5,2,-1.5,87,0,16,38,2,54.3,2.5,230,1,15,508,0,3040,0,1,646.5,0,89,0,0,0,0,647,1,0,6,0,-0.1,2,26.8,0,0,0,1.9,600,I,2,
358.4,0,7.1,0.8,0,0,14.9,4,0,0,0,2.3,873,16.4,15.6,-0.3,0,85,0,16.4,38,2,56.6,0.2,230,1,15,508,0,3040,0,1,839,3,93,13.9,12.7,12.9,13.8,839.8,1,0,5,13,-0.2,1,1.1,0,-0.6,0,10.2,1140,H,2,
384,0,6.6,1.6,0,0,14.5,0,0,0,0,4.7,907,15.6,9.8,11.3,0.4,88,0,15.6,32.5,2,60.5,11,230,1,15,508,0,3040,0,0,801.5,3,84,13.3,12.1,12.1,13.3,801.8,1,0,5,12,-0.2,2,1.8,0,-0.3,16,-13.1,1781,B,1,
320,0,7.1,-0.8,0,0,14.5,1,0,0,0,3.9,672,19.1,12.9,13.6,-1.9,87,0,19.1,43.9,2,54.3,13.8,230,1,15,508,0,3040,0,1,0,1,91,0,0,0,0,0,1,0,5,0,0,2,21.2,0,0.1,0,-2.5,1495,G,2,
38.4,0,8.5,0,0,0,16.1,2,0,0,0,2.3,1834,0,13.7,3.4,-1.5,87,0,0,22.7,0,75,3.4,230,1,15,508,0,3040,0,1,1848.3,6,93,72.8,71.4,71.7,72.4,1848.5,0,2,5,69,-0.5,1,1.1,0.5,-0.2,0,-0.7,851,I,2,
806.4,6.2,11.3,0,47,0,17.6,6,0,0,0,0,1902,25.8,16,48.5,31.1,82,0,25.4,35.7,2.3,76.2,48.5,230,1,15,508,0,3040,0,1,1834.8,3,99,30.6,29.2,29.2,30.4,1836,1,0,5,29,0,1,1.1,-3,-0.3,20,-36.1,1247,A,2,
1932.8,0,38.1,2.3,32,0,44.7,4,0,0,0,1.6,1952,45.3,15.6,19.2,10.5,85,0,44.9,72.5,2,75.8,19.2,230,1,15,508,0,3040,0,1,1197.8,3,81,20,18.8,18.9,19.9,1201,1,0,5,19,1.3,1,1.1,0,0,12,-6.5,589,B,1,
2163.2,23.4,98.6,0,99,0,82.7,3,0,0,0,0.8,1915,52,12.5,92.5,-0.8,91,0,52,93.3,2.3,75.8,91.9,230,1,15,508,0,3040,0,1,1912.8,6,94,75.3,74,74.1,74.8,1913.5,0,2,8,72,0.2,1,1.1,0.5,0.1,0,0.2,710,A,1,
358.4,0,7.1,0,47,0,14.9,3,0,0,0,0.8,876,16.8,15.6,1.3,0,84,0,16.8,38,2,57.8,1.7,230,1,15,508,0,3040,0,1,825,3,86,13.5,12.1,12.4,13.4,825.5,1,0,5,13,-0.2,2,2,0,0.3,48,13.8,517,G,2,
332.8,0,6.6,1.6,0,0,14.5,2,0,0,0,4.7,1299,10.5,14.5,-8.7,6.8,85,0,10.5,20.8,2.3,66.8,-8.3,230,1,15,508,0,3040,0,1,1431.3,3,91,23.6,22.8,22.9,23.5,1430.5,1,0,5,22,-0.6,2,3.9,2.5,-0.2,4,7.3,660,C,2,
460.8,0,7.1,-2.3,57,0,14.9,0,0,0,0,3.9,843,21.1,15.2,13.5,-3,84,0,21.1,46.3,2,57,13.4,230,1,15,508,0,3040,0,1,487,1,87,5.3,4.4,4.4,5.1,487.3,1,0,5,5,-1.7,2,14.6,-0.5,0.1,0,3.2,204,B,2,
358.4,0,7.1,6.3,1,0,15.3,0,0,0,0,1.6,1033,19.1,15.6,8.1,27,78,0,19.1,29,2.3,62.9,8.1,230,1,15,508,0,3040,0,1,975.3,1,46,7.5,6.1,6.1,7.5,975.3,1,0,5,7,-0.1,1,0.9,0,0.1,0,-10.6,79,F,1,
473.6,0,7.1,5.5,28,0,14.9,0,0,0,0,3.9,1762,12.5,15.2,-13.5,18.8,83,0,12.5,20,2,75.8,-13.6,230,1,15,508,0,3040,0,1,1772.8,3,90,29.5,28.1,28.1,29.4,1773.5,1,0,5,28,-0.2,1,1.1,-1.5,0.3,0,0.5,1840,B,2,
2636.8,26.2,25.4,-3.9,88,0,28.2,0,0,0,0,3.1,2474,56.3,10.9,114.1,9.4,58,0,57,77.6,2.7,86.7,113.2,230,1,15,508,0,3040,0,0,2121.5,3,26,35,34,34.2,34.8,2121.3,1,0,5,33,1,1,0.9,1.5,0.1,0,3.5,275,E,1,
281.6,0,6.1,0,0,0,14.1,6,0,0,0,3.1,672,16.8,16,1.3,0,87,0,16.8,39.2,2,54.7,1.3,230,1,15,508,0,3040,0,1,650.5,0,87,0,0,0,0,650.8,1,0,0,0,-0.1,2,30.4,0,-0.1,0,0,148,C,1,
3456,0,69,6.3,75,0,64.3,0,0,0,0,1.6,2647,64.8,15.6,102.6,7.9,84,0,64.5,91.8,2.7,82.8,103,230,1,15,508,0,3040,0,1,2318.5,4,58,50.8,49.4,49.7,50.3,2320.3,1,2,5,48,0.9,1,1,1,0,0,0.5,431,D,1,
281.6,0,6.1,-1.6,0,0,14.1,2,0,0,0,3.9,670,17.6,12.5,12.2,-1.5,87,0,17.6,40.8,2,54.7,12.5,230,1,15,508,0,3040,0,1,0,1,91,0,0,0,0,0,1,0,5,0,-0.1,2,11.7,0,0,0,-0.5,2093,D,1,
320,0,6.6,-0.8,53,0,14.5,3,0,0,0,7,694,18.8,10.9,24,-0.8,87,0,18.8,41.2,2,57,24.6,230,1,15,508,0,3040,0,0,113.8,14,86,0.6,0,0,0.6,115,1,0,7,0,-0.3,1,0.9,0,-0.1,164,73.6,1910,E,2,
345.6,0,7.1,0,0,0,14.9,3,0,0,0,3.1,1034,12.5,16.4,-9.7,-0.4,84,0,12.5,27.5,2.3,61.7,-9.7,230,1,15,508,0,3040,0,1,1187.8,4,92,25.9,25,25.1,25.8,1186.8,1,0,5,24,-0.9,2,9.5,-0.5,-0.1,0,-3.2,292,I,1,
332.8,0,6.6,0,0,0,14.5,6,0,0,0,3.1,666,20.3,14.5,13,-1.9,87,0,20.7,46.3,2,54.7,13.6,230,1,15,508,0,3040,0,1,0,1,88,0,0,0,0,0,1,0,5,0,0,2,34.6,0,0.2,0,3.3,518,C,1,
384,0,6.6,7.8,28,0,14.5,255,0,0,0,4.7,1409,9,12.9,-18.6,5.6,75,0,9,18.4,2.3,73.4,-17,230,1,15,508,0,3040,0,1,1539.5,4,40,33.6,32.2,32.2,33.5,1540.3,0,1,5,32,-0.4,1,0.9,-3.5,0,0,-0.4,566,E,1,
307.2,0,6.6,-2.3,48,0,14.5,0,0,0,0,3.9,782,16.4,15.2,2.5,0,85,0,16.4,38,2,56.3,2.8,230,1,15,508,0,3040,0,1,757.8,1,92,6.3,5.9,6,6.3,758,1,0,5,6,-0.3,2,1.7,12,0.1,8,-6.3,1812,B,1,
192,0,4.7,-3.1,40,0,13.3,0,0,0,0,6.3,626,11.3,8.2,7.9,-3.4,84,0,11.7,29.4,2,57.4,8,230,1,15,508,0,3040,0,0,598,0,72,0,0,0,0,598.3,1,0,0,0,0,1,0.9,0,0,0,0,1475,E,1,
537.6,0,8,7.8,41,0,15.7,4,0,0,0,1.6,1456,16.4,16.8,-5.1,17.3,88,0,16.4,31,2,68.4,-5.1,230,1,15,508,0,3040,0,1,1409,1,103,11.6,12.2,14.1,9.6,1403.3,1,0,5,14,-1,1,1.1,0,2.2,36,500.8,1927,A,2,
358.4,0,7.1,0,0,0,14.9,2,0,0,0,2.3,669,22.7,16.4,13,-2.6,87,0,22.7,51.8,2,53.9,13.2,230,1,15,508,0,3040,0,1,0,1,91,0,0,0,0,0,1,0,5,0,-0.1,2,23,0,0,0,-10.5,181,I,2,
307.2,0,6.6,0,54,0,14.5,1,0,0,0,3.1,671,19.1,13.7,11,-0.8,85,0,19.1,43.1,2,55.1,11,230,1,15,508,0,3040,0,1,0,1,53,0,0,0,0,0,1,0,5,0,-0.1,2,29.8,0,0.1,0,-0.8,458,J,1,
1446.4,17.6,18.3,-3.1,82,0,23.1,3,0,0,0,0,1738,44.9,14.5,74.4,9.8,84,0,44.9,71.4,2,73.8,75.3,230,1,15,508,0,3040,0,1,1694,6,98,66.9,64.9,66,66.4,1694.5,0,2,5,63,0.1,1,1.2,0,-0.8,0,-11.6,987,A,1,
332.8,0,6.6,0.8,57,0,14.5,1,0,0,0,3.1,669,20.7,13.7,15.7,-1.9,84,0,20.7,46.3,2,55.5,16.1,230,1,15,508,0,3040,0,1,0,1,50,0,0,0,0,0,1,0,5,0,-0.7,2,18.7,0,0,0,-12.3,351,J,1,
0,0,7.1,0,0,0,14.5,3,0,1,0,5.5,1503,0,10.2,-24.6,-6.8,84,0,0,20,0,70.7,-24.6,230,1,15,508,0,3040,0,0,1503.5,4,93,32.9,31.9,32.2,32.6,1502.8,0,1,5,32,-0.8,2,3.5,1.5,0,0,3.3,1604,B,2,
268.8,0,5.2,5.5,26,0,13.3,6,0,0,0,0,1315,7.4,17.2,-15,5.6,87,0,7.4,17.3,1.2,65.2,-15.2,230,1,15,508,0,3040,0,1,1428.5,5,99,43.5,42.6,42.5,43.4,1427.8,0,1,5,41,-0.9,2,7.2,0,0.3,8,7.4,1783,A,2,
499.2,10.5,9.9,-3.9,47,0,16.5,8,0,0,0,2.3,1392,22.3,13.3,33.4,32.3,84,0,22.3,32.5,2.3,67.2,33.4,230,1,15,508,0,3040,0,1,1293.3,3,88,21.4,20.1,20.1,21.3,1293.5,0,2,5,20,0.1,1,1,2.5,0.1,0,-1.1,1050,F,2,
678.4,0,11.3,3.1,27,0,18,0,0,0,0,2.3,1435,26.6,14.5,35.1,27.4,83,0,26.6,38.8,2.3,67.6,35,230,1,15,508,0,3040,0,1,1420.8,4,85,31.1,30,30.1,30.9,1421.3,0,2,5,29,0.1,1,1.1,1,0.2,0,-6.8,2028,F,1,
371.2,0,7.1,-3.1,0,0,14.5,2,0,0,0,3.9,906,18,14.5,7.5,-0.8,84,0,18,39.2,2,58.6,7.7,230,1,15,508,0,3040,0,1,819.5,3,92,12.9,13.4,14,12.6,819.8,1,0,5,13,-0.5,2,4.6,0,0.6,8,156.2,2483,D,2,
473.6,7.4,7.5,-3.1,33,0,15.3,2,0,0,0,4.7,1606,18.4,12.5,10.6,37.5,85,0,18,23.9,2,75.4,10.6,230,1,15,508,0,3040,0,1,1605,3,81,26.6,26,26,26.4,1605.8,0,2,5,25,-0.1,1,1.1,0,-0.6,0,4.7,1089,E,2,
1177.6,0,13.6,-2.3,40,0,19.6,2,0,0,0,3.1,1763,37.1,10.2,58.4,22.1,84,0,37.1,54.5,2,74.6,58.4,230,1,15,508,0,3040,0,1,1755,4,90,38.4,37.2,37.7,38.1,1756,0,2,5,36,0.3,1,1.1,1.5,-0.1,0,-2.4,542,D,1,
972.8,0,11.8,0,30,0,18.4,4,0,0,0,2.3,1913,28.9,13.7,34.1,35.3,84,0,28.9,40.4,2.3,77,34.1,230,1,15,508,0,3040,0,1,1912.5,6,93,75.3,74,74.1,74.8,1913,0,2,5,72,-0.1,1,1.1,0,0.1,4,-0.7,1351,G,1,
1548.8,25.4,18.3,6.3,64,0,22.7,255,0,0,0,0,2220,39.1,12.5,93.9,24.8,50,0,39.5,52.9,2.3,80.9,94.7,230,1,15,508,0,3040,0,0,2102.5,3,38,34.4,34,34.1,34,2103.3,1,0,5,33,0.3,1,0.9,9.5,1.1,12,35.8,100,A,1,
89.6,0,5.7,0,0,0,13.7,3,0,0,0,2.3,1106,0.4,16,-6.6,1.9,84,0,0.8,18,0.8,62.1,-6.4,230,1,15,508,0,3040,0,1,1286,5,92,39,38.2,38.2,38.8,1286,1,0,5,37,-0.6,2,2,1,0.4,0,9.3,504,I,1,
320,0,6.6,-2.3,55,0,14.5,235,0,0,0,3.9,666,19.1,14.5,10.8,-2.6,86,0,19.1,44.7,2,54.3,10.8,230,1,15,508,0,3040,0,1,0,1,71,0,0,0,0,0,1,0,5,0,0,2,10.9,0,0,0,-3.7,1022,H,1,
947.2,10.2,11.8,1.6,52,0,18,6,0,0,0,3.1,1990,26.6,12.9,58.4,39.8,84,0,26.6,36.9,2.3,77.3,58.1,230,1,15,326,0,3040,0,1,1919.5,4,91,45.3,44.1,44.1,45,1914.5,1,0,5,43,0.1,1,1,-2,-0.2,0,-1.6,1880,J,2,
3200,0,100,0.8,104,0,83.9,4,0,0,0,3.1,2566,59.4,15.2,101.2,4.5,84,0,59.4,96.1,2.7,78.1,101.8,230,1,15,508,0,3040,0,1,2267.5,3,94,37.6,36.2,36.5,37.3,2269,1,0,5,36,1.3,1,1.1,10.5,-0.4,4,-7.3,2275,H,2,
422.4,0,5.7,2.3,29,0,14.1,255,0,0,0,-0.8,1570,10.9,18.8,-35.1,7.5,75,0,10.9,21.2,2,73,-35.3,230,1,15,508,0,3040,0,1,1676.8,4,43,36.8,36,36,36.5,1677.5,0,1,5,35,-0.5,1,0.9,3,0,4,2,227,A,1,
396.8,0,7.1,6.3,0,0,14.9,6,0,0,0,3.1,1371,10.2,13.7,-9.5,4.9,86,0,10.2,22.7,2.3,67.2,-9.3,230,1,15,508,0,3040,0,1,1474.8,3,90,24.5,23.9,24,24.4,1475.3,1,0,5,23,-0.3,2,1.1,-0.5,-0.1,0,1.1,2331,D,2,
371.2,0,7.1,9.4,23,0,14.9,0,0,1,0,3.1,2153,3.1,15.2,-35.4,5.6,86,0,2.7,14.1,0,78.1,-35.4,230,1,15,508,0,3040,0,1,2170.5,5,88,66.1,64.9,65.1,65.9,2170.5,0,1,5,63,-0.4,1,1.1,-1.5,0.2,0,3.4,1243,B,1,
0,0,8,0,32,0,15.3,3,0,1,0,3.1,1723,0,12.9,-31.4,-8.3,84,0,0,22.7,0,74.2,-31.4,230,1,15,508,0,3040,0,1,1730.3,4,81,37.9,36.7,36.9,37.8,1729.8,0,1,5,36,-0.6,2,1.7,1.5,-0.1,0,0.5,777,D,1,
358.4,0,7.1,-1.6,0,0,14.5,6,0,0,0,3.1,843,18.4,13.7,10.6,0,85,0,18.4,40,2,57,10.6,230,1,15,508,0,3040,0,1,742.8,3,92,12.3,12,12,12.1,743,1,0,5,11,-0.1,1,1.1,0,0.2,0,-1.6,761,D,2,
358.4,0,7.1,-0.8,0,0,14.5,4,0,0,0,3.1,667,22.7,17.6,11.2,-1.9,87,0,22.7,51.4,2,53.9,11.7,230,1,15,508,0,3040,0,1,0,1,89,0,0,0,0,0,1,0,5,0,-0.1,2,10.6,0,0.1,0,3.2,2216,B,1,
524.8,0,9.9,0,0,0,16.9,2,0,0,0,2.3,2568,8.6,14.5,-2.1,14.6,84,0,1.2,20.8,0,81.3,-29.8,230,1,15,508,8.2,3040,0,1,2572,4,91,53.8,52.7,53,53.5,2564.3,1,0,5,51,-2,2,22,6.5,0.4,4,4.8,1494,C,2,
1881.6,0,81.2,-0.8,64,0,71,4,0,0,0,2.3,1716,51.6,12.5,91.3,-1.5,86,0,51.6,93.3,2,72.7,90.8,230,1,15,508,0,3040,0,1,1713.5,5,92,52.1,50.9,51.7,51.6,1714,0,2,5,50,0.4,1,1.1,3,0.2,0,2.7,1594,H,2,
422.4,0,7.1,-2.3,0,0,14.9,6,0,0,0,2.3,890,20.7,13.7,16.8,1.1,85,0,20.7,43.1,2,58.6,17.1,230,1,15,508,0,3040,0,1,675.8,3,88,11.1,10.1,10.2,11,673.8,1,0,5,10,-1.2,2,11.4,0.5,0,4,8.8,583,C,1,
524.8,0.4,8.9,-2.3,51,0,16.1,235,0,0,0,3.9,1139,24.2,12.9,24,12.8,85,0,23.8,40.8,2.3,62.9,22.2,230,1,15,508,0,3040,0,1,910,3,90,15,14.1,14.1,14.9,910.5,1,0,5,14,0.1,1,1,0,0.2,4,14.8,2662,H,1,
294.4,0,6.1,-0.8,51,0,14.1,3,0,0,0,3.9,676,16.8,14.5,3.9,-3.4,86,0,16.8,41.2,2,54.7,4.3,230,1,15,508,0,3040,0,1,655,0,92,0,0,0,0,655.5,1,0,0,0,-0.2,1,1.1,0,-0.1,0,-36.2,2877,J,2,
1702.4,0,23.5,-0.8,53,0,26.7,0,0,0,0,2.3,1894,48.8,12.9,90.2,10.5,84,0,48.8,75.7,2,75.8,90.2,230,1,15,508,0,3040,0,1,1332.8,5,85,40.6,39.3,39.5,40.4,1333.8,1,0,5,38,0.5,1,1.1,1,0,0,-8.4,2079,F,1,
396.8,0,7.1,0,53,0,14.9,3,0,0,0,3.1,844,18.8,14.5,9,-0.4,85,0,18.8,42.7,2,56.6,9.5,230,1,15,508,0,3040,0,1,704,1,89,4.8,4,4,4.8,704.8,1,0,5,4,0.2,1,1.1,0,0.1,0,6,1463,J,2,
2508.8,0,100,-0.8,102,0,83.5,2,0,0,0,3.9,2164,57,10.9,105.7,5.3,84,0,57,89,2.3,78.5,105.7,230,1,15,508,0,3040,0,1,2160.3,5,91,65.9,64.1,64.8,65.4,2161.3,0,2,5,63,0.5,1,1.1,0.5,-0.1,8,0,566,C,2,
281.6,0,6.6,8.6,0,0,14.1,6,0,1,0,3.9,1782,3.5,13.7,-32.8,-0.4,84,0,3.5,15.7,0,76.6,-32.8,230,1,15,508,0,3040,0,1,1808.8,6,93,71.4,69.8,70.1,71,1809,0,1,5,68,-0.6,2,2.8,-1,-0.3,0,-4.5,1607,C,1,
320,0,6.6,4.7,34,0,14.5,3,0,0,0,7,1052,11.7,12.9,-4.8,3,85,0,12.1,23.5,2.3,65.2,-4.4,230,1,15,508,0,3040,0,1,1181.5,3,86,19.6,18.5,18.7,19.5,1183.3,1,0,5,18,-0.4,1,2.1,0,0.1,0,3.3,1829,E,2,
1139.2,0,14.1,-2.3,35,0,20,0,0,0,0,2.3,2085,32,12.9,42.7,36.8,84,0,32,44.7,2.3,78.1,42.7,230,1,15,508,0,3040,0,1,2084.3,5,86,63.4,62.1,62.1,62.9,2084.8,0,2,5,61,0.1,1,1.1,0,0.3,0,9.9,2135,F,1,
371.2,0,7.1,0,58,0,14.9,0,0,0,0,2.3,755,20.3,15.2,10.1,-1.5,87,0,20.3,47.1,2,55.1,10.5,230,1,15,508,0,3040,0,1,430.8,1,72,2.9,2.1,2.1,2.9,430.3,1,0,5,2,-0.2,2,5.6,0,0.3,0,-30.8,672,F,1,
3008,0,34.8,1.6,75,0,35.3,3,0,0,0,1.6,2554,59,8.2,115.9,7.9,85,0,59,88.2,2.7,81.3,116.1,230,1,15,508,0,3040,0,0,2549.8,4,90,55.8,54.6,54.9,55.3,2551.5,0,2,5,53,0.9,1,1.1,4.5,0,0,1,913,D,2,
